Month,t2.medium
17795,991
17796,991
17797,991
17798,991
17799,991
17800,991
17801,991
17802,991
17803,991
17804,991
17805,991
17806,991
17807,991
17808,991
17809,991
17810,991
17811,991
17812,991
17813,991
17814,991
17815,991
17816,991
17817,991
17818,991
17819,991
17820,991
17821,991
17822,991
17823,991
17824,991
17825,991
17826,991
17827,991
17828,991
17829,991
17830,991
17831,991
17832,991
17833,991
17834,991
17835,991
17836,991
17837,991
17838,991
17839,991
17840,991
17841,991
17842,991
17843,991
17844,991
17845,991
17846,991
17847,991
17848,991
17849,991
17850,991
17851,991
17852,991
17853,991
17854,991
17855,991
17856,991
17857,991
17858,991
17859,991
17860,991
17861,991
17862,991
17863,991
17864,991
17865,991
17866,991
17867,991
17868,991
17869,991
17870,991
17871,991
17872,991
17873,991
17874,991
17875,991
17876,991
17877,991
17878,991
17879,991
17880,991
17881,991
17882,991
17883,991
17884,991
17885,991
17886,991
17887,991
17888,991
17889,991
17890,991
17891,991
17892,991
17893,991
17894,991
17895,991
17896,991
17897,991
17898,991
17899,991
17900,991
17901,991
17902,991
17903,991
17904,991
17905,991
17906,991
17907,991
17908,991
17909,991
17910,991
17911,991
17912,991
17913,991
17914,991
17915,991
17916,991
17917,991
17918,991
17919,991
17920,991
17921,991
17922,991
17923,991
17924,991
17925,991
17926,991
17927,991
17928,991
17929,991
17930,991
17931,991
17932,991
17933,991
17934,991
17935,991
17936,991
17937,991
17938,991
17939,991
17940,991
17941,991
17942,991
17943,991
17944,991
17945,991
17946,991
17947,991
17948,991
17949,991
17950,991
17951,991
17952,991
17953,991
17954,991
17955,991
17956,991
17957,991
17958,991
17959,991
17960,991
17961,991
17962,991
17963,991
17964,991
17965,991
17966,991
17967,991
17968,991
17969,991
17970,991
17971,991
17972,991
17973,991
17974,991
17975,991
17976,991
17977,991
17978,991
17979,991
17980,991
17981,991
17982,991
17983,991
17984,991
17985,991
17986,991
17987,991
17988,991
17989,991
17990,991
17991,991
17992,991
17993,991
17994,991
17995,991
17996,991
17997,991
17998,991
17999,991
18000,991
18001,991
18002,991
18003,991
18004,991
18005,991
18006,991
18007,991
18008,991
18009,991
18010,991
18011,991
18012,991
18013,991
18014,991
18015,991
18016,991
18017,991
18018,991
18019,991
18020,991
18021,991
18022,991
18023,991
18024,991
18025,991
18026,991
18027,991
18028,991
18029,991
18030,991
18031,991
18032,991
18033,991
18034,991
18035,991
18036,991
18037,991
18038,991
18039,991
18040,824
18041,824
18042,824
18043,824
18044,824
18045,824
18046,824
18047,824
18048,824
18049,824
18050,824
18051,824
18052,824
18053,824
18054,824
18055,824
18056,824
18057,824
18058,824
18059,824
18060,824
18061,824
18062,824
18063,824
18064,824
18065,824
18066,824
18067,824
18068,824
18069,824
18070,824
18071,824
18072,824
18073,824
18074,824
18075,824
18076,824
18077,824
18078,824
18079,824
18080,824
18081,824
18082,824
18083,824
18084,824
18085,824
18086,824
18087,824
18088,824
18089,824
18090,824
18091,824
18092,824
18093,824
18094,824
18095,824
18096,824
18097,824
18098,824
18099,824
18100,824
18101,824
18102,824
18103,824
18104,824
18105,824
18106,824
18107,824
18108,824
18109,824
18110,824
18111,824
18112,824
18113,824
18114,824
18115,824
18116,824
18117,824
18118,824
18119,824
18120,824
18121,824
18122,824
18123,824
18124,824
18125,824
18126,824
18127,824
18128,824
18129,824
18130,824
18131,824
18132,824
18133,824
18134,824
18135,824
18136,824
18137,824
18138,824
18139,824
18140,824
18141,824
18142,824
18143,824
18144,824
18145,824
18146,824
18147,824
18148,824
18149,824
18150,824
18151,824
18152,824
18153,824
18154,824
18155,824
18156,824
18157,824
18158,824
18159,824
18160,824
18161,824
18162,824
18163,824
18164,824
18165,824
18166,824
18167,824
18168,824
18169,824
18170,824
18171,824
18172,824
18173,824
18174,824
18175,824
18176,824
18177,824
18178,824
18179,824
18180,824
18181,824
18182,824
18183,824
18184,824
18185,824
18186,824
18187,824
18188,824
18189,824
18190,824
18191,824
18192,824
18193,824
18194,824
18195,824
18196,824
18197,824
18198,824
18199,824
18200,824
18201,824
18202,824
18203,824
18204,824
18205,824
18206,824
18207,824
18208,824
18209,824
18210,824
18211,824
18212,824
18213,824
18214,824
18215,824
18216,824
18217,824
18218,824
18219,824
18220,824
18221,824
18222,824
18223,824
18224,824
18225,824
18226,824
18227,824
18228,824
18229,824
18230,824
18231,824
18232,824
18233,824
18234,824
18235,824
18236,824
18237,824
18238,824
18239,824
18240,824
18241,824
18242,824
18243,824
18244,824
18245,824
18246,824
18247,824
18248,824
18249,824
18250,824
18251,824
18252,824
18253,824
18254,824
18255,824
18256,824
18257,824
18258,824
18259,824
18260,824
18261,824
18262,824
18263,824
18264,824
18265,824
18266,824
18267,824
18268,824
18269,824
18270,824
18271,824
18272,824
18273,824
18274,824
18275,824
18276,824
18277,824
18278,824
18279,824
18280,824
18281,824
18282,824
18283,824
18284,824
18285,824
18286,824
18287,824
18288,824
18289,824
18290,824
18291,824
18292,824
18293,824
18294,824
18295,824
18296,824
18297,824
18298,824
18299,824
18300,824
18301,824
18302,824
18303,824
18304,824
18305,824
18306,824
18307,824
18308,824
18309,824
18310,824
18311,824
18312,824
18313,824
18314,824
18315,824
18316,824
18317,824
18318,824
18319,824
18320,824
18321,824
18322,824
18323,824
18324,824
18325,824
18326,824
18327,824
18328,824
18329,824
18330,824
18331,824
18332,824
18333,824
18334,824
18335,824
18336,824
18337,824
18338,824
18339,824
18340,824
18341,824
18342,824
18343,824
18344,824
18345,824
18346,824
18347,824
18348,824
18349,824
18350,824
18351,824
18352,824
18353,824
18354,824
18355,824
18356,824
18357,824
18358,824
18359,824
18360,824
18361,824
18362,824
18363,824
18364,824
18365,824
18366,824
18367,824
18368,824
18369,824
18370,824
18371,824
18372,824
18373,824
18374,824
18375,824
18376,824
18377,824
18378,824
18379,824
18380,824
18381,824
18382,824
18383,824
18384,824
18385,824
18386,824
18387,824
18388,824
18389,824
18390,824
18391,824
18392,824
18393,824
18394,824
18395,824
18396,824
18397,824
18398,824
18399,824
18400,824
18401,824
18402,824
18403,824
18404,824
18405,824
18406,824
18407,824
18408,824
18409,824
18410,824
18411,824
18412,824
18413,824
18414,824
18415,824
18416,824
18417,824
18418,824
18419,824
18420,824
18421,824
18422,824
18423,824
18424,824
18425,824
18426,824
18427,824
18428,824
18429,824
18430,824
18431,824
18432,824
18433,824
18434,824
18435,824
18436,824
18437,824
18438,824
18439,824
18440,824
18441,824
18442,824
18443,824
18444,824
18445,824
18446,824
18447,824
18448,824
18449,824
18450,824
18451,824
18452,824
18453,824
18454,824
18455,824
18456,824
18457,824
18458,824
18459,824
18460,824
18461,824
18462,824
18463,824
18464,824
18465,824
18466,824
18467,824
18468,824
18469,824
18470,824
18471,824
18472,824
18473,824
18474,824
18475,824
18476,824
18477,824
18478,824
18479,824
18480,824
18481,824
18482,824
18483,824
18484,824
18485,824
18486,824
18487,824
18488,824
18489,824
18490,824
18491,824
18492,824
18493,824
18494,824
18495,824
18496,824
18497,824
18498,824
18499,824
18500,824
18501,824
18502,824
18503,824
18504,824
18505,824
18506,824
18507,824
18508,824
18509,824
18510,824
18511,824
18512,824
18513,824
18514,824
18515,824
18516,824
18517,824
18518,824
18519,824
18520,824
18521,824
18522,824
18523,824
18524,824
18525,824
18526,824
18527,824
18528,824
18529,824
18530,824
18531,824
18532,824
18533,824
18534,824
18535,824
18536,824
18537,824
18538,824
18539,824
18540,824
18541,824
18542,824
18543,824
18544,824
18545,824
18546,824
18547,824
18548,824
18549,824
18550,824
18551,824
18552,824
18553,824
18554,824
18555,824
18556,824
18557,824
18558,824
18559,824
18560,824
18561,824
18562,824
18563,824
18564,824
18565,824
18566,824
18567,824
18568,824
18569,824
18570,824
18571,824
18572,824
18573,824
18574,824
18575,824
18576,824
18577,824
18578,824
18579,824
18580,824
18581,824
18582,824
18583,824
18584,824
18585,824
18586,824
18587,824
18588,824
18589,824
18590,824
18591,824
18592,824
18593,824
18594,824
18595,824
18596,824
18597,824
18598,824
18599,824
18600,824
18601,824
18602,824
18603,824
18604,824
18605,824
18606,824
18607,824
18608,824
18609,824
18610,824
18611,824
18612,824
18613,824
18614,824
18615,824
18616,824
18617,824
18618,824
18619,824
18620,824
18621,824
18622,824
18623,824
18624,824
18625,824
18626,824
18627,824
18628,824
18629,824
18630,824
18631,824
18632,824
18633,824
18634,824
18635,824
18636,824
18637,824
18638,824
18639,824
18640,824
18641,824
18642,824
18643,824
18644,824
18645,824
18646,824
18647,824
18648,824
18649,824
18650,824
18651,824
18652,824
18653,824
18654,824
18655,824
18656,824
18657,824
18658,824
18659,824
18660,824
18661,824
18662,824
18663,824
18664,824
18665,824
18666,824
18667,824
18668,824
18669,824
18670,824
18671,824
18672,824
18673,824
18674,824
18675,824
18676,824
18677,824
18678,824
18679,824
18680,824
18681,824
18682,824
18683,824
18684,824
18685,824
18686,824
18687,824
18688,824
18689,824
18690,824
18691,824
18692,824
18693,824
18694,824
18695,824
18696,824
18697,824
18698,824
18699,824
18700,824
18701,824
18702,824
18703,824
18704,824
18705,824
18706,824
18707,824
18708,824
18709,824
18710,824
18711,824
18712,824
18713,824
18714,824
18715,824
18716,824
18717,824
18718,824
18719,824
18720,824
18721,824
18722,824
18723,824
18724,824
18725,824
18726,824
18727,824
18728,824
18729,824
18730,824
18731,824
18732,824
18733,824
18734,824
18735,824
18736,824
18737,824
18738,824
18739,824
18740,824
18741,824
18742,824
18743,824
18744,824
18745,824
18746,824
18747,824
18748,824
18749,824
18750,824
18751,824
18752,824
18753,824
18754,824
18755,824
18756,824
18757,824
18758,824
18759,824
18760,824
18761,824
18762,824
18763,824
18764,824
18765,824
18766,824
18767,824
18768,824
18769,824
18770,824
18771,824
18772,824
18773,824
18774,824
18775,824
18776,824
18777,824
18778,824
18779,824
18780,824
18781,824
18782,824
18783,824
